"Title","Href","Author","Date","Abstract","Keywords","University Name"
"The Gator Tech Smart House: Enabling technologies and lessons learned","https://www.research.lancs.ac.uk/portal/en/publications/the-gator-tech-smart-house(ca9f88dd-4b34-4419-aa95-8fc81ddcf953).html","Helal, S.","2009","In this paper, we describe the Gator Tech Smart House (GTSH), an assistive environment for independence and wellbeing, with focus on the elderly population. We give a quick overview of the GTSH and its services before presenting our experience and some of the lessons we learnt in this real world deployment project. We present the Atlas architecture - a key enabling technology for the automatic integration of devices and sensors and show how can Atlas be used to develop smart environments without requiring a team of engineers or system integrators. Finally, we discuss ongoing related Atlas developments. © ACM 2009.","Tech","University of Lancaster"
"Institutional transition and the financing of high tech SMEs in China: a longitudinal perspective","https://www.research.lancs.ac.uk/portal/en/publications/institutional-transition-and-the-financing-of-high-tech-smes-in-china(6bfd6b91-88e2-4977-a797-961708a839fa).html","Xiao, L.","2011","None","Tech","University of Lancaster"
"Research Universities and Regional High-Tech Firm Start-up and Exit","https://www.research.lancs.ac.uk/portal/en/publications/research-universities-and-regional-hightech-firm-startup-and-exit(63127542-1adb-473c-8069-7f9a332faa06).html","De Silva, D. G.","01/2012","If localized knowledge spillovers are present in the university setting, higher rates of both start-up and/or survival would be observed in areas that are geographically proximate to the university. Using a detailed industry data set for Texas for 1999:3–2005:2, we analyze start-up and exit rates for high-tech firms. Based on a Poisson quasi-maximum likelihood estimation, we find evidence that the level of R&D and proximity of a research institution positively affects the likelihood of technology start-ups. However, using both the Cox proportional hazards model and Kaplan–Meier approach, our results suggest that geographic proximity to knowledge centers does not reduce hazard rates. (JEL R12, R53, O18)","Tech","University of Lancaster"
"Financing high-tech SMEs in China: a three stage development model","https://www.research.lancs.ac.uk/portal/en/publications/financing-hightech-smes-in-china(86506d7b-9623-4012-be50-1fda3584dd0d).html","Xiao, L.","2009","None","Tech","University of Lancaster"
"Institutional transition and the financing of high tech SMEs in China: a longitudinal perspective","https://www.research.lancs.ac.uk/portal/en/publications/institutional-transition-and-the-financing-of-high-tech-smes-in-china(c045f12d-9353-44b6-9111-e8bf6d030caf).html","Xiao, L.","2011","This paper examines changes in Chinese high-tech SMEs’ access to both bank and informal finance in response to the institutional changes relating to the private sector and financial transactions. Using a theoretical framework based on institutional theory, the paper distinguishes between changes at different institutional levels and between formal and informal institutional arrangements as they relate to the availability of business finance during the institutional transition over a period from 1998 to 2009. The findings were based on a set of longitudinal datasets including two rounds of face to face interviews with the owners of high-tech SMEs and finance providers in the Chinese provinces of Guangdong and Guangxi. It shows that the responses of high-tech SMEs and informal investors to the institutional changes have been more positive compared with those of banks. Consequently, access to informal sources of finance has grown, including to longer term equity finance, whereas that to bank finance has not significantly improved. The paper contributes to institutional theory by providing that the effects of the overall institutional framework on the optimal selection of formal and informal institutional arrangements to secure funding differ between types of finance provider and are not necessarily positively associated with the phases of the institutional transitions.","Tech","University of Lancaster"
"Access to finance for high-tech SMEs: regional differences in China","https://www.research.lancs.ac.uk/portal/en/publications/access-to-finance-for-hightech-smes(f64ecb6e-8dbb-4405-8fea-2560e00165bc).html","Xiao, L.","2009","Differences exist in the pace of regional development in China between the richer Eastern coastal and poorer Western regions. These differences may result from the relative success of national and regional policy initiatives or more simply the ability of businesses to access finance. High-tech businesses are being encouraged by China’s government as a means of rebalancing regional development from the existing physical resource-intensive industries. In this paper we examine the experiences of high-tech small and medium-sized enterprises (SMEs) in relation to securing finance, evaluating the experiences at the three stages in their development. The empirical evidence, based on seventy-four face-to-face interviews with owners and senior managers of high-tech SMEs and on nine with bank and government officials, facilitates a comparison of the two study regions, Guangdong and Guangxi provinces. The findings indicate significant differences in the availability and nature of financial sources between the two regions. Firms in the more-developed Eastern region experience access to a wider range of funds from both formal and informal sources than their counterparts in the less-developed Western region. Although this was evident at all three stages of the business development cycle, it was more significant during the earlier stages of development. The consequences of such a disparity in financial sources may lead to further exacerbation of the regional differences and hence prove counterproductive in seeking to develop a more balanced strategy of economic development. We conclude by discussing the prospects for improving this present situation through policy initiatives.","Tech","University of Lancaster"
"Social network effects on resource acquisition in high-tech new venture creation","https://www.research.lancs.ac.uk/portal/en/publications/social-network-effects-on-resource-acquisition-in-hightech-new-venture-creation(8698fd46-07b1-4252-8364-521a3d174409).html","None","2001","None","Tech","University of Lancaster"
"Approaching initial resources for high-tech new ventures: social network or market means?","https://www.research.lancs.ac.uk/portal/en/publications/approaching-initial-resources-for-hightech-new-ventures-social-network-or-market-means(2811abdb-b0a8-4912-9e45-917223278ebe).html","None","2003","None","Tech","University of Lancaster"
"Entrepreneurial learning in Italian high-tech start-ups: an exploratory study","https://www.research.lancs.ac.uk/portal/en/publications/entrepreneurial-learning-in-italian-hightech-startups(338cd71e-25ee-4fd2-be08-8f4989e417da).html","De Massis, A.","2012","Many academics agree with the opinion that small firms are more suitable than bigger ones to manage radical innovations. However, empirical observations show that about 60% of high-tech start-ups fail within six years, and this is found to be due to lack of learning. We analyse along which dimensions and how entrepreneurs learn in reaction to external stimuli triggered by the stakeholders, considering the effects of frame-oriented and experimental learning, contingent to external context. A multiple case study on five Italian high-tech start-ups has lastly been conducted, obtaining some useful results on the directions to pursue a successful learning.","Tech","University of Lancaster"
"Network ties, prior knowledge and resource acquisition by high-tech entrepreneurs","https://www.research.lancs.ac.uk/portal/en/publications/network-ties-prior-knowledge-and-resource-acquisition-by-hightech-entrepreneurs(27c300bd-bc47-4b79-b404-73f04419757e).html","None","2004","None","Tech","University of Lancaster"
"A longitudinal study of financing high-tech SMEs in China: from an institutional perspective","https://www.research.lancs.ac.uk/portal/en/publications/a-longitudinal-study-of-financing-hightech-smes-in-china(8d917d2f-eee4-4865-942e-bdb536121983).html","Xiao, L.","2010","None","Tech","University of Lancaster"
"Founder expertise, strategic choices, formation and survival of high-tech SMEs in China: a resource-substitution approach","https://www.research.lancs.ac.uk/portal/en/publications/founder-expertise-strategic-choices-formation-and-survival-of-hightech-smes-in-china(f8c10f6f-7383-4881-975a-d1ab03a31d4c).html","Xiao, L.","07/2016","This paper uses a resource-based perspective to better understand how the three most established expertise possessed by founding entrepreneurs influence the development path of firms operating in the high-tech industrial sector. The longitudinal evidence from two rounds of face-to-face interviews with the owners of Chinese high-tech SMEs in 2004 and 2009 identifies three business strategic choices innovation, product, and production that are essential to optimize the expertise and sources of finance available for creating and growing a high-tech business. The findings from the interview evidence offer novel insights into the entrepreneurial development path of firms associated with types of entrepreneurs and availability of financial sources possessed by founding entrepreneurs.","Tech","University of Lancaster"
"The Gator tech smart house: A programmable pervasive space","https://www.research.lancs.ac.uk/portal/en/publications/the-gator-tech-smart-house(a9753160-007e-4bc3-9586-0ace69b539f0).html","Helal, S.","03/2005","Many first-generation pervasive computing systems lack the ability to evolve as new technologies emerge or as an application domain matures. Intefrating numerous heterogeneous elements is mostly a manual, ad hoc process. The environments are also closed, limiting development or extension to the original implementers. To address this limitation, the University of Florida's Mobile and Pervasive Computing Laboratory is developing programmable pervasive spaces in which a smart space exists as both a runtime environment and a software library. Service discovery and gateway protocols automatically integrate system components using generic middleware that maintains a service definition for each sensor and actuator in the space. Programmers assemble services into composite applications, which third parties can easily implement or extend. © 2005 IEEE.","Tech","University of Lancaster"
"Metallosupramolecular grid complexes: towards nanostructured materials with high-tech applications","https://www.research.lancs.ac.uk/portal/en/publications/metallosupramolecular-grid-complexes(8d012b12-f77e-46d0-907e-950270932664).html","Hardy, J. G.","7/10/2013","Metallosupramolecular grid complexes (hereafter referred to as metallogrids) are well-defined oligonuclear metal ion complexes involving essentially planar arrays of the metal ions sited at the points of intersection of square or rectangular metallogrids and possess a variety of interesting optical, electronic, magnetic and supramolecular properties. Herein I aim to give the reader an overview of the synthesis, properties and potential for a variety of high-tech applications of metallogrids.","Tech","University of Lancaster"
"Entrepreneurial orientation dimensions and the performance of high-tech and low-tech firms: A configurational approach","https://www.research.lancs.ac.uk/portal/en/publications/entrepreneurial-orientation-dimensions-and-the-performance-of-hightech-and-lowtech-firms(ab198dce-aa9d-4acb-b061-9ab9685a6f3a).html","Soetanto, D.","30/06/2023","Building on the entrepreneurial orientation (EO)-as-experimentation perspective, we examine how configurations of the EO dimensions (innovativeness, risk-taking, and proactiveness) might lead to high and low firm performance, and how the configurations differ under different firm contexts. We adopted a configurational approach and applied fuzzy-set qualitative comparative analysis (fsQCA) to a sample of 110 UK small and medium-sized enterprises. Our findings show that three (four) configurations can result in high (low)-firm performance, demonstrating that the EO dimensions can contribute to as well as hinder firm performance. Moreover, the configurations leading to the same outcome are distinct between high-tech and low-tech firms, indicating that the impacts of the EO dimensions on firm performance depend on the firm context. Our findings offer useful insights for managers on how to configure the portfolio of firms’ entrepreneurial activities to achieve superior performance.","Tech","University of Lancaster"
"(Post-)Asian crisis' and 'Greater China': on the bursting of the 'bubbles' and hi-tech (re-)imaginations","https://www.research.lancs.ac.uk/portal/en/publications/postasian-crisis-and-greater-china(a3bc20c3-aad2-49e4-b95d-c7d3f4b18512).html","Sum, N-L.","2003","None","Tech","University of Lancaster"
"Entrepreneurs and growth orientation of young high-tech SMEs in China: multiple measures of performance","https://www.research.lancs.ac.uk/portal/en/publications/entrepreneurs-and-growth-orientation-of-young-hightech-smes-in-china(fefcb84d-3f51-421a-9a13-381980f3762b).html","Xiao, L.","02/2013","This paper examines the growth-orientation effects of specific entrepreneurial expertise in an emerging economy. It draws on face-to-face interviews with entrepreneurs of young high-tech small and medium-sized enterprises in the Chinese provinces of Guangdong and Guangxi. Using four measures of firm-level performance – that is, employment, profitability, sales turnover and internationalization – the findings show that different types of entrepreneurial teams have different growth intentions depending on the strengths of the team members. The 'mixed' type of team optimized performance in general and employment growth in particular, while 'technology entrepreneurial' teams were more profit-oriented, and 'business practice entrepreneurial' teams were more export-oriented.","Tech","University of Lancaster"
"Selecting corporate venturing forms in high-tech industries: a comprehensive framework","https://www.research.lancs.ac.uk/portal/en/publications/selecting-corporate-venturing-forms-in-hightech-industries(8a9d5c27-565a-49c9-b093-933dd9d835be).html","De Massis, A.","2011","None","Tech","University of Lancaster"
"Entrepreneurial social capital: conceptualizing social capital in new hi-tech firms","https://www.research.lancs.ac.uk/portal/en/publications/entrepreneurial-social-capital-conceptualizing-social-capital-in-new-hitech-firms(c0824c52-e484-42f1-a459-ec545515a8d3).html","Jack, S. L.","2007","None","Tech","University of Lancaster"
"Tech and me: An autoethnographic account of digital literacy as an identity performance","https://www.research.lancs.ac.uk/portal/en/publications/tech-and-me(9f43e00b-5685-48a0-9926-778836fafdb6).html","None","21/08/2020","This paper is an autoethnographic account of developing digital literacy, as seen through references to identity, both in direct and indirect relationship to digital technology. Conceiving of digital literacy as a process that includes identity change, and identity as constituted by actions performed, posts from my blog focusing on educational technology written between 2011 and 2019, are analysed and coded. An initial analysis uses a framework, which sees digital literacy as an interaction between skills, practices and identity. The findings highlight not only the importance of identity but also the need for a more detailed understanding of identity than the one provided by this model. Findings related to identity are then analysed further. In the process, four specific and contradictory themes are revealed – technology advocate, technology sceptic, technology adept and technology novice. In addition, the importance of other identity markers in relation to technology is explored. In the context of individuals and organisations prioritising the enhancement of digital literacy, this paper suggests that the role of identity in such enhancement is critical and is not sufficiently captured in current research and discussion. ","Tech","University of Lancaster"
"Do resource constraints trigger or hamper innovation? a longitudinal study of UK high-tech firms","https://www.research.lancs.ac.uk/portal/en/publications/do-resource-constraints-trigger-or-hamper-innovation(8c042206-9155-404a-9860-6854ae3ac1c9).html","Liu, R.","06/2015","This paper explores whether firms resource constraints trigger or hamper innovation using a ten-year longitudinal study. It contributes to the longstanding theoretical debate between the resource-based and entrepreneurship views of the firm. Scholars from the resource-based perspective argue that resource constraints increase delays and unpredictable results, which thereby to impede innovation. Entrepreneurship research however suggests that organizations avoid experimentation if resources are available, and that resource scarcity therefore stimulates managers to adopt entrepreneurial practices that foster innovation. This points to our imperfect understanding on the issue.This paper contributes to both theoretical advance and managerial practice. First, to correct the bias from a disproportionate amount of interest to financial barriers, we provide a more balanced and integrated view by considering other important resource constraints. Second, to observe the difference of two types of innovation, we augment the literature by studying the effects of resource constraints on both incremental and radical innovativeness and on firms’ performance of sales and R&D growth. Finally, the issue of resource constraints is an inevitable challenge, and the findings of the paper provide some guidance to managers and innovators who are struggling with the lack of resources on one hand and with the pressure of innovation and competitiveness on the other hand. This paper is unique in presenting a long-term, longitudinal analysis of the impact of resource constraints on innovation, both radical and incremental. It presents a ten-year longitudinal study following 362 firms through the life cycle. We use panel analysis techniques to observe the impact of resource constraints on subsequent innovative performance. A research framework is derived from the literature review. We examine the knowledge shortfalls of: management; market; sales; production; R&D and finance. This    analysis is based upon a unique, longitudinal panel dataset of 241 UK and German firms in six technology-based sectors over ten years. The dataset draws upon performance data as well as the results of detailed managerial surveys that were carried out in the UK and Germany. This, combined with information provided by interviewees about the firms’ characteristics upon founding, provides a unique and rich longitudinal perspective on factors contributing to the long-run performance of these firms. This study is based on two surveys that were carried out in 1997 and again in 2003. Using these databases, all firms with at least three employees in 1997 that were operating in one or more high-tech sectors and having been founded as legally independent companies between 1987 and 1996 were selected; the mean year of founding was 1991. Our approach to the problem involves initial use of panel logit models to predict the likelihood of a firm engaging in incremental or radical innovation. Our model is specified in a manner that we consider the lagged effect of the resource constraints in t0 on propensity for innovation in period t1. Our other controls listed above all are used for period t1. Given challenges in interpreting logit models we present the results in the form of marginal effects. Following from this analysis we then use panel OLS models to explore the impact of these constraints on subsequent innovation and growth performance.  Does the lack of knowledge hamper or trigger innovation? The answer is rather mixed. While our study indicates that the lack of knowledge may not hamper innovation development for both incremental and radical, it suggests that the lack of knowledge does matter when considering sales growth and R&D growth.For radical innovation, our study suggests that the lack of management knowledge may trigger sales growth. Un-surprized, the lack of R&D knowledge triggers R&D growth of firms. This may be explained in two ways. First, the lack of R&D knowledge leads firm to increase R&D investment. Furthermore, the nature of radical innovation may also lead the innovative firms to discard prior R&D knowledge in order to build up new R&D knowledge. Finally, our study echoes the extant literature that the lack of financial knowledge hampers the R&D growth.For incremental innovation, our study once again stresses the significant impact of the lack of financial knowledge on innovation and suggests that the shortfall of financial knowledge hampers sales growth. It further suggests that the lack of market knowledge hampers R&D growth. This result also suggests that market knowledge is critical for firms in deciding their R&D investment. Finally, our study suggests that the lack of production knowledge triggers R&D growth. Managers tend to increase R&D investment when they need production knowledge.Through a ten-year longitudinal study, our study contributes to the existing literature by advancing the understanding of the association between resources constraints and innovation. Building on the theories of human capital, entrepreneurship and RBV, we shed light about the impact of knowledge shortfalls on both radical and incremental innovation. Finally, our study helps to explain the disputes of whether resource constraints hamper or trigger innovation. The study also has implications for executives and managers. It demonstrates that managers can harness the entrepreneurship practices by minimizing their interference for radical innovativeness. Managers and innovators hare encouraged to update their market knowledge that serves an important indicator for R&D investment. Furthermore, as suggested by many researchers, financial knowledge is always important in operating and managing innovation for both sales and R&D growth. Indeed, innovative firms face problems and more innovative firms have more problems. The issue of resources constrains is not only critical but also difficult to deal with. We hope our paper inspires researchers to conduct further research in the future.","Tech","University of Lancaster"
"Book Review: Global Ambitions and Local Identities: An Israeli-American High-Tech Merger by Galit Ailon","https://www.research.lancs.ac.uk/portal/en/publications/book-review-global-ambitions-and-local-identities-an-israeliamerican-hightech-merger-by-galit-ailon(bd25416a-6460-4b1a-a0f3-c8e4db50a383).html","Tarim, E.","1/01/2009","None","Tech","University of Lancaster"
"Sales and employment changes in entrepreneurial ventures with family ownership: empirical evidence from high-tech industries","https://www.research.lancs.ac.uk/portal/en/publications/sales-and-employment-changes-in-entrepreneurial-ventures-with-family-ownership(7814e5dc-5b7e-4707-a6cb-4137efe5238b).html","De Massis, A.","04/2014","We examine the relation between changes in employment and changes in sales for entrepreneurial ventures with and without family ownership. We argue that this positive relation is weaker for entrepreneurial ventures with family ownership. The goal of preserving socio-emotional wealth (SEW) makes indeed these firms more reluctant to hire (fire) employees in correspondence with an increase (decrease) in sales than their counterparts without family ownership. Results on a sample of Italian entrepreneurial ventures in high-tech industries support our arguments. They also show that the strength of the relation depends on the composition of the entrepreneurial team.","Tech","University of Lancaster"
"Growing a high-tech business in Northern Ireland: The perceptions and experiences of female and male owner-managers","https://www.research.lancs.ac.uk/portal/en/publications/growing-a-hightech-business-in-northern-ireland-the-perceptions-and-experiences-of-female-and-male-ownermanagers(54b7c3f3-9ee5-4cd2-bb52-610b9a9a02b4).html","Leitch, C.","2010","None","Tech","University of Lancaster"
"Hybrid working is fuelling demand for more tech and bigger homes – both are bad news for the planet","https://www.research.lancs.ac.uk/portal/en/publications/hybrid-working-is-fuelling-demand-for-more-tech-and-bigger-homes--both-are-bad-news-for-the-planet(a09f653b-6518-4349-8901-01739534d06f).html","Ellsworth-Krebs, K.; Lord, C.","7/10/2021","None","Tech","University of Lancaster"
"Towards a better understanding of relationship marketing-based integration processes of Italian high-tech companies in Japan","https://www.research.lancs.ac.uk/portal/en/publications/towards-a-better-understanding-of-relationship-marketingbased-integration-processes-of-italian-hightech-companies-in-japan(5d3a6999-e013-4691-861c-02196740fa26).html","Corsi, S.","06/2014","This paper aims at providing a first base of knowledge for the analysis of the strategies adopted by the Italian companies investing in Japan in high technology industries. Despite the Italian industrial system being only marginally present in the Japanese market, in comparison to other European countries, interesting interaction dynamics are detectable between Japanese and Italian industrial companies active in medium and high-tech technology sectors. By adopting the Uppsala Model for internationalization and the IMP Group relationship marketing perspective approach, four case studies of Italian companies who successfully invested in Japan are addressed. The companies are analyzed with respect to their entry strategies and to their progressive commitment into the Japanese market, following a stage-based approach aiming at further strengthening their credibility. The common aspects in the process of Italian firms approaching the market are passed in review and properly discussed in the last section of the paper, together with difficulties and peculiarities characterizing the integration of foreign companies in the local supply chains. Moreover, the role of Japan as a “learing market” for the investing firms is considered, especially in terms of acquired competitive advantages and potential gains to be exploited also in other attractable markets for their business. ","Tech","University of Lancaster"
"Emergent NPD process and development risks for IoT: an exploratory case study in agri-tech","https://www.research.lancs.ac.uk/portal/en/publications/emergent-npd-process-and-development-risks-for-iot(b8eea74f-5116-4bb4-bd0e-5108473cd486).html","Lee, B. Y.; Hands, D.; Cooper, R.; Coulton, P.","8/03/2022","With the emergence of internet of things (IoT) as a new source of ‘big’ data, businesses face new opportunities as well as emergent challenges. Recent research claims digital technology can enable new kinds of development processes that are distinctive from their counterparts in 20th century. However, although academics and practitioners often critically debate the IoT, minimal attention has been focused on new product development (NPD) processes; arguably, one of the most critical marketing plans and implementation process activities undertaken within the organisation. Thus, this paper aims to contribute to a new understanding of IoT NPD processes. To achieve this aim, a comprehensive literature review was undertaken primarily focusing on traditional NPD design processes and reviewed against, a featured case study, IoT NPD processes. The relevance of IoT NPD against the characteristics of existing NPD processes, are subsequently reviewed and critically debated. Finally, NPD processes and the meaning of design within an IoT context is critically reframed. In essence, this paper summarises how NPD processes and the role of design could be improved and proposes a set of guidelines with an accompanying conceptual framework for IoT NPD processes.","Tech","University of Lancaster"
"Does the Profile of Managers Based on High Tech Sectors Converge? A Comparison of British and German Managers in the Biotechnology Sector","https://www.research.lancs.ac.uk/portal/en/publications/does-the-profile-of-managers-based-on-high-tech-sectors-converge-a-comparison-of-british-and-german-managers-in-the-biotechnology-sector(bd85a960-7652-4cb2-9a65-bf35a513963e).html","Salciuviene, L.","2006","None","Tech","University of Lancaster"
"An empirical investigation of determinants of effectual and causal decision logics in online and high-tech start-up firms","https://www.research.lancs.ac.uk/portal/en/publications/an-empirical-investigation-of-determinants-of-effectual-and-causal-decision-logics-in-online-and-hightech-startup-firms(df5d7e7a-2d75-4483-8385-cfb7ded22949).html","Dost, F.","1/03/2020","Scholars have criticized effectuation research for being insufficiently embedded in a nomological network of practically relevant antecedents. To address this research gap, the current study uses a mixed-methods design. First, a qualitative study with 20 venturing experts (entrepreneurs and investors) validates various effectuation logics and uncovers the following four antecedents of effectuation and causation: founders’ perceived uncertainty, entrepreneurial experience, management experience, and investor influence. Second, a large-scale quantitative study of founders in online, software, and high-tech start-ups (n = 435) provides statistical support for the identified antecedents, using structural equation modeling and multigroup comparisons over early and later venture stages. The study confirms the multifaceted nature of effectuation; experimentation is the only effectual logic that reflects influences of all the determinants. Founders’ prior experiences affect experimentation and causation in the early venture stage, but not during the later stages. Investor influence displays the broadest array of effects on the decision logics, offering both theoretical embeddedness for effectuation and a new, practically relevant driver.","Tech","University of Lancaster"
"Cultural Entrepreneurship In Legitimizing Social Innovation: Cultural Reconfiguration Of Sex-Tech","https://www.research.lancs.ac.uk/portal/en/publications/cultural-entrepreneurship-in-legitimizing-social-innovation-cultural-reconfiguration-of-sextech(7e9c66f5-4651-4a43-898b-cac382a7bc77).html","Cheded, M.","1/08/2022","Recent scholarship draws attention to social innovation undertaken by entrepreneurs to improve the lives and wellbeing of marginalized populations. Within this context, women entrepreneurs, traditionally marginalized and working within cultural milieus that eschew innovative products by women for women, confront an uphill battle, especially when working with tainted cultural resources. However, as our inquiry of the initiatives undertaken by sex-tech women entrepreneurs unveils, these entrepreneurs can engage in cultural entrepreneurship to innovate and reconfigure the meanings associated with their products to legitimize them as social innovations. Data show entrepreneurs: (a) designing and commercializing embodied products to address unmet needs, (b) engaging in discursive practices to create a new language, and (c) engaging in social action while aligning with other social movements. These practices together led to a cultural reconfiguration, i.e., shifting the meaning of sex-tech products from immoral to a health and wellness devices, resulting in the legitimation of sex tech as a social innovation and conversion of tainted cultural resources into valuable ones.","Tech","University of Lancaster"
"Work-arounds and boundary crossing in a high tech optronics company : The role of co-operative work-flow technologies.","https://www.research.lancs.ac.uk/portal/en/publications/workarounds-and-boundary-crossing-in-a-high-tech-optronics-company--the-role-of-cooperative-workflow-technologies(e85b5b44-7c00-40c7-bd44-a0171cffd23e).html","Hayes, N.","11/2000","This study examines how some employees coped with the exceptions that they encountered with their on-going use of a co-operative work-flow technology in an optronics company. By drawing on the case material, this paper will indicate that approaches which view work as being capable of being planned and managed through the formal authority of the hierarchy are insufficient, and instead this paper will suggest that exception handling, work-arounds and improvisation are more characteristic of human activity. The theoretical framework for the interpretive study was based on structuration theory. Structuration theory provides a theoretical lens that conceptualises action and structure as a duality, and emphasises how activity is both enabled and constrained. The principles underlying ethnography have informed the research approach.","Tech","University of Lancaster"
