"Title","Href","Author","Date","Abstract","Keywords","University Name"
"Approcci High Tech E Low Tech Nella Documentazione di Imbarcazionitradizionali del Mar Rosso e del Golfo ","https://ore.exeter.ac.uk//repository/handle/10871/25926","Cooper, JP; Zazzaro, C; Wetherelt, A","April 2015","None","Tech","University of Exeter"
"The UK as a global model for Fintech ","https://ore.exeter.ac.uk//repository/handle/10871/122252","Harcourt, A","March 2020","As the world moves towards paperless money and online transactions, London has established itself as a world hub for technologies applied to financial services (FinTech). Fintech refers to technological solutions for electronic transactions such as blockchain, digital currencies and peer-to-peer online lending. It presents many advantages particularly as it substantially lowers the cost for financial transactions. Governments have been introducing new policy solutions to FinTech at national levels with increasing international cooperation. The UK led the way when the Financial Conduct Authority (FCA) was looking for innovative ways to move the UK out of the financial crisis and at the same time to reform and regulate a changing financial sector.","Tech","University of Exeter"
"The Survival & Growth of ‘Adolescent’ High-Tech Firms In Germany and The UK, 1997-2003 ","https://ore.exeter.ac.uk//repository/handle/10036/23499","Cowling, Marc; Murray, Gordon; Fryges, Helmut; et al.","November 2006","None","Tech","University of Exeter"
"Rapid high-resolution mid-IR imaging for molecular spectral histopathological diagnosis of oesophageal cancers ","https://ore.exeter.ac.uk//repository/handle/10871/36830","Hermes, M","April 2019","This thesis is written as part of Marie-Curie international training network called Mid-TECH. Mid-TECH is devoted to improve mid-infrared (MIR) technologies and consists of 15 PhD projects across European universities. This thesis aims to evaluate new technologies and concepts developed by the project partners for their applicability in a biomedical setting. The clinical problem to diagnose oesophageal cancers serves as an example case for this. The thesis consists of three projects all aimed to further the understanding of MIR hyperspectral imaging. The first project discussed in chapter 5 demonstrates the use of an new design of the United States Airforce resolution test chart. The new test chart is developed to evaluate spatial resolution of MIR hyperspectral imaging systems. The use of different materials is discussed and the new iteration of the thes chart is evaluated using a state of the art MIR imaging system. The second project discussed in chapter 6 evaluates the technical differences and their practical implications of discrete frequency MIR imaging systems compared to continuum source systems. A comparison of the two system types is drawn for imaging paraffin embedded sections of oesophageal tissue. Furthermore the effect of chemically removing the paraffin from the sample is compared to a mathematical correction algorithm. The system performance is compared based on their ability to differentiate healthy from cancerous tissue. The third project discussed in chapter 7 evaluates the potential of a new MIR detection scheme called upconversion in combination with a novel MIR laser source. It is a prove of concept study demonstrating that those two technologies can be deployed to do hyperspectral imaging in the MIR.","Tech","University of Exeter"
"An Examination of the determinants of entrepreneurship in Thai high technology start-ups ","https://ore.exeter.ac.uk//repository/handle/10871/38831","Binnui, A","September 2019","This study advances understanding of the complexity of sustaining growth in high technology-based businesses. The study builds on the conceptual and applied insights on business growth from the entrepreneurship literatures to develop a model. The model is developed to investigate the impact of determinants subsumed under the three key-based factors, entrepreneurship, innovation and firm growth dynamics on the firms’ innovative entrepreneurial activities that might lead to enhanced economic growth This thesis uses both qualitative and quantitative methods to describe the determinants and test the relationships. The quantitative survey collected data from 521 young Thai start-ups. The qualitative study involved interviews with the CEO/owners of seven high-tech firms in Thailand. The quantitative and qualitative evidence from these firms led to a much stronger explanation of the performance of the high-tech sample. This thesis has significant theoretical and practical implications. From a theoretical viewpoint, this study provides detailed evaluation on the growth determinants from a developing country perspective. The results shown that the young high-technology firms in Thailand were similar to firms that had been examined in the literature with regard to their characteristics, innovation and firm growth dynamics but differed with regard to the utilisation of the key firm based factors subsumed under the three key-based factors, entrepreneurship, innovation and firm growth dynamics. From a practical viewpoint, these findings indicate that the competitiveness of young technology-based firms can be enhanced by developing critical capabilities to assist the right strategies for better performance. The thesis provides important new insights into this group of firms in a developing country. The analysis of the empirical and qualitative results showed the role and impacts of the determinants on the firms’ sustainable growth and highlighted the importance of the managerial ability to dynamically manipulate these key firm based determinants to sustain growth.","Tech","University of Exeter"
"Initial Coin Offerings as a new method of raising funds: Risks, Challenges, and Policy Recommendation ","https://ore.exeter.ac.uk//repository/handle/10871/133290","Yildiz, Y","June 2023","Abstract  An Initial Coin Offering (ICO) is a new method of finance raising for entrepreneurs underpinned with Distributed Ledger Technology (DLT). ICOs have the potential to address some of the most critical priorities for financial sector development through reducing barriers for micro, small and medium-sized enterprises in accessing finance and by expanding opportunities for consumer finance and increasing competition in financial services. The main objective of this thesis is to carry out a detailed examination of ICOs in order to answer the following questions: Why should ICOs be regulated, and what kinds of regulation should be used? The issues and challenges of ICOs have been examined in the light of current regulations and case law, including policy papers and reports published by relevant official legislative bodies regarding ICOs and cryptoassets. Based on the findings of this thesis, the proposal is not the replacement of traditional financial methods with ICOs; on the contrary, it is proposed that ICOs should be regulated as a new method within the financial ecosystem to facilitate access to finance and increase financial inclusion. The regulation of ICOs is not only a necessity for ensuring market integrity, but it can also provide a transparent, reliable, healthy, and protected investment environment for participants, prevent fraudulent activities, and address the risk of capital losses with respect to ICOs. In addition, not only are ICOs assessed from a broader legal perspective, but critical legal challenges related to ICOs, such as Smart Contracts, Code as Law, Securities Token Offerings, Non-Fungible Tokens or Tokenisation of Securities have also been examined legally in detail. From this perspective, the aim of this research is to examine ICOs comprehensively in terms of the possible risks, advantages and challenges, to pursue the possibility of regulating ICOs, and to recommend a proper policy for this innovative method in accordance with its unique structure. The aim of the part on policy recommendation is to find innovative solutions to overcome the limitations in terms of regulation and supervision. The focus of this study has been on discussions regarding regulatory theories as risk-based or outcome-based regulation, regulatory innovations that include regulatory sandboxes, innovation offices, and the role of Regulatory Technologies (RegTech) and Supervisory Technologies (SupTech) programs that aim to automate supervisory and compliance processes scrutinising the role for these kinds of innovations in future regulations.","Tech","University of Exeter"
"On the accuracy of aerosol photoacoustic spectrometer calibrations using absorption by ozone ","https://ore.exeter.ac.uk//repository/handle/10871/33105","Davies, NW; Cotterell, MI; Fox, C; et al.","April 2018","In recent years, photoacoustic spectroscopy has emerged as an invaluable tool for the accurate measurement of light absorption by atmospheric aerosol. Photoacoustic instruments require calibration, which can be achieved by measuring the photoacoustic signal generated by known quantities of gaseous ozone. Recent work has questioned the validity of this approach at short visible wavelengths (404 nm), indicating systematic calibration errors of the order of a factor of 2. We revisit this result and test the validity of the ozone calibration method using a suite of multipass photoacoustic cells operating at wavelengths 405, 514 and 658 nm. Using aerosolised nigrosin with mobility-selected diameters in the range 250-425 nm, we demonstrate excellent agreement between measured and modelled ensemble absorption cross sections at all wavelengths, thus demonstrating the validity of the ozone-based calibration method for aerosol photoacoustic spectroscopy at visible wavelengths.","Tech","University of Exeter"
"Challenges in geological scientific fieldwork at the Kaiserstuhl carbonatite, Germany ","https://ore.exeter.ac.uk//repository/handle/10871/131231","Speiser, A; Smith, K; Wall, F; et al.","November 2018","This report describes the challenges experienced during the geological scientific fieldwork at the Kaiserstuhl, Germany. Although the general perception of the public regarding the project is positive, the Municipality of Vogtsburg would have allowed the proposed ca. 400 m deep core drilling only if the HiTech AlkCarb project had taken an insurance policy for any potential environmental and social damage for the longest possible period after the drilling. This caution was the result of damage to buildings in the local town of Staufen im Breisgau and induced seismicity near Basel during geothermal energy projects. As it was not possible to obtain such an insurance, the drilling programme had to be abandoned. A company with an official exploration licence would have had the right to drill, although the lack of social licence for drilling may make an exploration licence hard to obtain in the region at the moment. Moreover, if the drilling programme had been contracted by a German governmental institution, such as a university or the geological survey, the drilling could have been carried out, as governmental institutions in Germany are automatically insured through the state. However, the local university HiTech AlkCarb project partner declined to take over running the drilling contract, and this probably reflects the perceived reputational risk of taking part in any drilling in the region at the moment. It is a good lesson in how damage to social licence can affect permitting. The recommendations to the European Commission arising from this experience are: • To assign any drilling in research and innovation projects, in Germany, and probably elsewhere in Europe, to a Government organisation where possible. • To publicise good practice examples and subsurface research projects (such as UK GEOS and similar) that can help to regain public confidence.","Tech","University of Exeter"
"A high-tech, low-cost, Internet of Things surfboard fin for coastal citizen science, outreach, and education ","https://ore.exeter.ac.uk//repository/handle/10871/129583","Bresnahan, P; Cyronak, T; Brewin, RJW; et al.","April 2022","Coastal populations and hazards are escalating simultaneously, leading to an increased importance of coastal ocean observations. Many well-established observational techniques are expensive, require complex technical training, and offer little to no public engagement. Smartfin, an oceanographic sensor–equipped surfboard fin and citizen science program, was designed to alleviate these issues. Smartfins are typically used by surfers and paddlers in surf zone and nearshore regions where they can help fill gaps between other observational assets. Smartfin user groups can provide data-rich time-series in confined regions. Smartfin comprises temperature, motion, and wet/dry sensing, GPS location, and cellular data transmission capabilities for the near-real-time monitoring of coastal physics and environmental parameters. Smartfin's temperature sensor has an accuracy of 0.05 °C relative to a calibrated Sea-Bird temperature sensor. Data products for quantifying ocean physics from the motion sensor and additional sensors for water quality monitoring are in development. Over 300 Smartfins have been distributed around the world and have been in use for up to five years. The technology has been proven to be a useful scientific research tool in the coastal ocean—especially for observing spatiotemporal variability, validating remotely sensed data, and characterizing surface water depth profiles when combined with other tools—and the project has yielded promising results in terms of formal and informal education and community engagement in coastal health issues with broad international reach. In this article, we describe the technology, the citizen science project design, and the results in terms of natural and social science analyses. We also discuss progress toward our outreach, education, and scientific goals.","Tech","University of Exeter"
"Massive open online course development ","https://ore.exeter.ac.uk//repository/handle/10871/131232","Smith, K; Loye, E; Wall, F; et al.","January 2020","None","Tech","University of Exeter"
"In vivo cervical intervertebral disc characterisation by elastography. ","https://ore.exeter.ac.uk//repository/handle/10871/19933","Vergari, C; Rouch, P; Dubois, G; et al.","July 2014","None","Tech","University of Exeter"
"The rare earth elements: demand, global resources, and challenges for resourcing future generations ","https://ore.exeter.ac.uk//repository/handle/10871/27214","Goodenough, KM; Wall, F; Merriman, D","April 2017","The rare earth elements (REE) have attracted much attention in recent years, being viewed as critical metals because of China’s domination of their supply chain. This is despite the fact that REE enrichments are known to exist in a wide range of settings, and have been the subject of much recent exploration. Although the REE are often referred to as a single group, in practice each individual element has a specific set of end-uses, and so demand varies between them. Future demand growth to 2026 is likely to be mainly linked to the use of NdFeB magnets, particularly in hybrid and electric vehicles and wind turbines, and in erbium-doped glass fiber for communications. Supply of lanthanum and cerium is forecast to exceed demand. There are several different types of natural (primary) REE resources, including those formed by high-temperature geological processes (carbonatites, alkaline rocks, vein and skarn deposits) and those formed by low-temperature processes (placers, laterites, bauxites and ion-adsorption clays). In this paper, we consider the balance of the individual REE in each deposit type and how that matches demand, and look at some of the issues associated with developing these deposits. This assessment and overview indicate that while each type of REE deposit has different advantages and disadvantages, light rare earth-enriched ion adsorption types appear to have the best match to future REE needs. Production of REE as by-products from, for example, bauxite or phosphate, is potentially the most rapid way to produce additional REE. There are still significant technical and economic challenges to be overcome to create substantial REE supply chains outside China.","Tech","University of Exeter"
"Geometallurgical evaluation of metals recovery from Kupferschiefer ore ","https://ore.exeter.ac.uk//repository/handle/10871/121790","Pazik, P","June 2020","Cobalt is the 33rd element in terms of prevalence in the Earth’s crust, with an average concentration around 20 ppm (Nordberg et al., 2015). Due to its heat resistance, strength and magnetic properties, cobalt has a wide variety of applications in which its use has advantages over other elements. Since 2014, cobalt has been identified as a strategic metal by the European Union. It is also classified as an E-tech element by the UK National Environmental Research Council (NERC), which indicates that this element is essential for technological development. Although almost all cobalt used in the EU is imported, the Polish Kupferschiefer deposit is recognised as the most significant potential source of cobalt in Europe. To date, cobalt is not recovered from this resource (Report on Critical Raw Materials for EU, 2014), a consequence of the relatively modest enrichment of cobalt. In this study, a geometallurgical analysis of ore extraction from the Kupferschiefer deposit was made. Emphasis was placed on identifying opportunities – and barriers – for by-product recovery of cobalt from the deposit.","Tech","University of Exeter"
"The Rapid Internationalisation Of High Tech Young Firms In Germany And The United Kingdom ","https://ore.exeter.ac.uk//repository/handle/10036/23497","Bürgel, Oliver; Murray, Gordon; Fier, Andreas; et al.","January 2001","None","Tech","University of Exeter"
"Distributed ledger technologies (blockchain) in capital markets: risk and governance ","https://ore.exeter.ac.uk//repository/handle/10871/33301","Lee, J","May 2018","Distributed ledger technologies (DLTs) have the potential to revolutionise securities trading and the capital market through removing reconciliation and other costs that are no longer needed with the trust and transparency that DLT brings. DLTs have been used to create virtual currencies (crypto-currencies), such as Bitcoin and Ether, and to create an alternative financial services system. DLTs are an innovation that can facilitate peer-to-peer trading, bringing about the democratisation of financial services markets. This promise is based on the assumption that the functionality of DLTs will result in two changes: decentralisation and disintermediation. To this end, the author investigates how DLT can be applied to the entire life cycle of securities trading – listing (issuing), trading, clearing, and settlement – currently operated by financial market infrastructure (FMI) providers. This paper attempts to answer the following questions: will DLT bring about the benefits it promises? Will decentralisation increase market risks? Will disintermediation create more obstacles to securities trading? In particular, this paper will assess securities trading on DLT networks against systemic risk, market conduct risk, and operational risk to the capital market and consider the appropriate regulations to enhance market integrity, operational safety and investor protection.","Tech","University of Exeter"
"In search of the forgotten rare earth ","https://ore.exeter.ac.uk//repository/handle/10871/34997","Siegfried, P; Wall, F; Moore, K","November 2018","Scandium (Sc) has been called a ‘miracle metal’. When alloyed with aluminium, it produces super-strong but lightweight materials, just right for use in the next generation of aeroplane manufacture and other high-tech applications. By definition, Sc is a member of the 17-strong, rare earth element (REE) family. Like the other REEs, Sc isn’t actually rare in terms of distribution—it can be found throughout Earth’s crust and has a similar abundance to lead—but unlike lead, economic concentrations of Sc are very rare, making it one of the most expensive elements in the world. Indeed, concentrations of Sc are usually so low that Sc is often excluded from geological assessments of REE—it is the forgotten rare earth.  But this may be about to change. Several research groups are turning their attention to Sc, using new data from exploration projects to identify a number of promising sources that could be mined. Here we discuss the behaviour of Sc and the distribution of these deposits worldwide. We argue that with improved understanding of how Sc associates with clinopyroxene and how it concentrates within weathering and waste products, such as laterites and red muds, these newly identified deposits could create a virtuous circle of raw materials supply and new high-tech uses.","Tech","University of Exeter"
"Lumbar annulus fibrosus biomechanical characterization in healthy children by ultrasound shear wave elastography ","https://ore.exeter.ac.uk//repository/handle/10871/19928","Vergari, C; Dubois, G; Vialle, R; et al.","July 2015","OBJECTIVES: Intervertebral disc (IVD) is key to spine biomechanics, and it is often involved in the cascade leading to spinal deformities such as idiopathic scoliosis, especially during the growth spurt. Recent progress in elastography techniques allows access to non-invasive measurement of cervical IVD in adults; the aim of this study was to determine the feasibility and reliability of shear wave elastography in healthy children lumbar IVD. METHODS: Elastography measurements were performed in 31 healthy children (6-17 years old), in the annulus fibrosus and in the transverse plane of L5-S1 or L4-L5 IVD. Reliability was determined by three experienced operators repeating measurements. RESULTS: Average shear wave speed in IVD was 2.9 ± 0.5 m/s; no significant correlations were observed with sex, age or body morphology. Intra-operator repeatability was 5.0 % while inter-operator reproducibility was 6.2 %. Intraclass correlation coefficient was higher than 0.9 for each operator. CONCLUSIONS: Feasibility and reliability of IVD shear wave elastography were demonstrated. The measurement protocol is compatible with clinical routine and the results show the method's potential to give an insight into spine deformity progression and early detection. KEY POINTS: • Intervertebral disc mechanical properties are key to spine biomechanics • Feasibility of shear wave elastography in children lumbar disc was assessed • Measurement was fast and reliable • Elastography could represent a novel biomarker for spine pathologies.","Tech","University of Exeter"
"Patent Information Retrieval: Approaching a Method and Analyzing Nanotechnology Patent Collaborations ","https://ore.exeter.ac.uk//repository/handle/10871/26716","Ozcan, S; Islam, N","March 2017","Many challenges still remain in the processing of explicit technological knowledge documents such as patents. Given the limitations and drawbacks of the existing approaches, this research sets out to develop an improved method for searching patent databases and extracting patent information to increase the efficiency and reliability of nanotechnology patent information retrieval process and to empirically analyse patent collaboration. A tech-mining method was applied and the subsequent analysis was performed using Thomson data analyser software. The findings show that nations such as Korea and Japan are highly collaborative in sharing technological knowledge across academic and corporate organisations within their national boundaries, and China presents, in some cases, a great illustration of effective patent collaboration and co-inventorship. This study also analyses key patent strengths by country, organisation and technology.","Tech","University of Exeter"
"The role of diversification profiles and dyadic characteristics in the formation of technological alliances: Differences between exploitation and exploration in a low-tech industry ","https://ore.exeter.ac.uk//repository/handle/10871/36315","Krammer, SMS","December 2015","This paper posits that corporate and technological diversification of firms and their relatedness in terms of products and technologies will impact their propensity to form technological alliances. It argues that both higher levels of diversification and greater relatedness signal superior capabilities and available resources to prospective partners that will facilitate exploration and exploitation of technological assets in an alliance. These theoretical conjectures are tested using a dataset of all tire producers worldwide between 1985 and 1996 that combines detailed firm data on establishment, patenting, and alliance activities. The results indicate that complementarity in terms of corporate and technological diversification strategies, as well as partner characteristics (e.g., size, age, and technological capabilities) drive exploitation alliances. Moreover, firms with similar product portfolios are more likely to engage in exploitative interactions. In contrast, exploration alliances exhibit strong partner similarity across all firm characteristics. Both corporate and technological diversification have positive effects on firms' propensity to engage in exploration, while technological distance has a negative nonlinear one.","Tech","University of Exeter"
"Sorption and fractionation of rare earth element ions onto nanoscale zerovalent iron particles ","https://ore.exeter.ac.uk//repository/handle/10871/32466","Crane, RA; Sapsford, DJ","March 2018","The removal behaviour of rare earth element (REE), (Sc, Y, La-Lu), ions onto nanoscale zerovalent iron (nZVI) particles has been investigated. Batch sorption isotherms were conducted using REE-bearing acid mine drainage (AMD) and a range of different synthetic REE solutions, which were exposed to nZVI at 0.1–4.0 g/L. Maximum adsorption capacity of Yb and La was 410 and 61 mg/g respectively (1000 mg/L LaCl 3 and YbCl 3 starting concentration, initial pH = 4.5, T = 294 K), the highest currently reported in the literature. Aqueous REE removal to ultratrace concentrations ( < 1 µg/L, > 99.9% removal) was also recorded after 30 min (the first sampling interval) exposure of ≥0.5 g/L nZVI to 10 mg/L aqueous REE solutions (nitrate counterion). Similar rapidity and near-total removal ability was recorded for the exposure of nZVI to the AMD, however, a greater nZVI concentration was required, with the removal of all REEs (with the exception of La, Ce, Nd and Gd) to < 1 µg/L when exposed to nZVI at 4.0 g/L for 30 min. In all systems nZVI was selective for the removal of HREE ions in preference to LREE ions, with the mechanism determined using HRTEM-EDS and XPS analysis as via surface mediated precipitation. Overall the results demonstrate nZVI as exhibiting great promise as an effective and versatile agent for simultaneous REE ion recovery and fractionation.","Tech","University of Exeter"
"Sea Based Container Culture (SBCC) hydrodynamic design assessment for European lobsters (Homarus gammarus) ","https://ore.exeter.ac.uk//repository/handle/10871/23187","Halswell, P; Daniels, C; Johanning, L","August 2016","The presented work describes the hydrodynamic assessment studies of a much needed technical innovation of Sea Based Container Culture (SBCC) as part of a semi intensive, passive aquaculture culture system for farming the European lobster (Homarus gammarus). Factors that are known to influence growth and survival rates were obtained from previous literature, including flow rate, wave energy and motion characteristics; these factors defined performance criteria for SBCC containers. The internal flow velocities and external flow patterns for different SBCC container designs were measured and used to inform design decisions. Suitable graphical representations have been developed to assess SBCC containers on specific performance criteria. Oyster SBCC containers were found to provide stable motion characteristics but perform poorly against the lower velocity limit, indicating insufficient supply of Dissolved Oxygen (DO) to allow for optimal growth of European lobsters. Internal flow velocities were also measured on un-fouled and fouled SBCC containers; results showed SBCC 2 would not provide enough DO with 66% biofouling coverage (66% biofouling replicates one year deployment) and triggered a redesign. SBCC 1 at 90° yaw angle of attack demonstrated all round good performance against upper and lower velocity limits and motion characteristics; thus showed greatest promise for cultivation of European Lobster.","Tech","University of Exeter"
