"Title","Href","Author","Date","Abstract","Keywords","University Name"
"Disabled people’s experiences of the Coronavirus pandemic: a call to action for social change.","http://researchspace.bathspa.ac.uk/14970/","Read, S; Parfitt, A; Bush, T; Simmons, B; Levinson, M.P","September 2022","The Coronavirus pandemic has caused significant disruption and change in most aspects of society, and there are concerns that disabled people may be particularly disadvantaged. This article, written by disabled activists and non‐disabled allies, shares data extrapolated from focus groups regarding the lived experiences of twelve disabled people and disability allies during the Covid‐19 pandemic, eleven of whom were based in the UK, and one based in Iraq. We describe the key issues and learning points from this data, arguing that the measures taken by the government and organisations to protect the public during the pandemic have instead brought to the fore long‐standing ableist narratives regarding which bodies are valuable in society. This ableist agenda has acted to control and silence the voices of disabled people by objectifying disability and defining “pre‐existing health conditions” as being more expendable, and therefore less worthy of attention during the pandemic. In presenting our position for change and call to action, we will argue that it is only when disabled people’s experiences and voices are heard in decision‐making that policymakers can begin to learn from the inequalities that have been demonstrated through the pandemic. Here, we will introduce our Wellcome Trust‐funded “We Are the People” Disability Research Collective programme (2021–2026). This programme develops a new disability activist‐led research network, whereby disabled people can conduct research into topics that are important to them.","Tech","Bath Spa University"
"Maker-centricity and ‘edge-places of creativity’: CARE-full making in a CARE-less world.","http://researchspace.bathspa.ac.uk/15346/","Hackney, F; Onions, L; Rogers, G; Figueiredo, D; Loveday, M","May 2023","Susan Luckman, citing Katherine Gibson’s call for a return to ‘the grass-roots work of engaging the community and being open to developing new economies’, advocates a vision of creative industries that builds the affordances of ‘edge-places of creativity’. Luckman’s focus is non-urban localities. Her proposal, nevertheless, could equally apply to the amateur craft groups, community organisations and independent businesspeople that the Arts and Humanities Research Council–funded projects Co-Producing CARE: Community Asset-based Research and Enterprise, and Maker-Centric: Building Place-based, Co-making Communities worked with in deprived inner-city areas in the British Midlands. Both projects were undertaken with Craftspace and other stakeholder organisations, worked collaboratively with community groups, employed co-production processes and combined hand-making with digital fabrication. The aim of each project was to prototype a method with communities that builds agencies (cultural, social, economic, skills-based) through making and could be applied by other groups. While the CARE method was concerned with the affordances of collaborative making, Maker-Centric looked at these through a heritage and placed-based lens. This article examines the potential for local, collaborative, purposeful, social making as an ‘edge-place’ activity for creative enterprise that is inclusive and supportive.","Tech","Bath Spa University"
"Building constituencies for flood risk management: critical insights from a flood defences dispute in Ireland.","http://researchspace.bathspa.ac.uk/14604/","Jeffers, J.M","February 2022","Stakeholder consultation and participation are often viewed as an essential component of hazards governance and disaster risk reduction. However, an extensive literature in the fields of hazards management, disaster risk reduction, planning, and environmental governance has highlighted numerous challenges that have constrained attempts to increase participation in decision-making. Some scholars have called for transformative alternative approaches based on engaging broader constituencies of interest or on refocusing decision-making from knowledge transfer to relationship building. This paper contrasts consultative and constituency building models of hazards governance through an examination of a disputed flood relief scheme in Cork, Ireland. Despite extensive stakeholder consultation, the proposed Lower Lee Flood Relief Scheme has been the subject of an ongoing dispute between local groups supporting and opposing its implementation. This dispute has prompted a range of interested parties to become involved in debating flood risk management options for Cork City. This has increased both the number of people engaging with issues related to flood risk management and the basis on which they have done so. The ways in which these wider constituencies of interest have emerged highlight important challenges and opportunities for flood risk management, as well as for hazards governance more generally.","Tech","Bath Spa University"
"Using techniques of neutralisation to maintain contact; the experiences of loved ones supporting remand prisoners.","http://researchspace.bathspa.ac.uk/14672/","Masson, I; Booth, N","August 2022","This article proposes that loved ones supporting prisoners with experience of remand in England and Wales may use Sykes & Matza's (1957) ‘techniques of neutralization’ by proxy. Adopting neutralisations may enable those in prison to be viewed not as those who have harmed, or bad people, but as those who themselves have been harmed. Potential benefits of these techniques are twofold: they help to reject stigma; and explain and enable continued contact. This framework may be a useful basis for work exploring familial contact and support for those affected by imprisonment.","Tech","Bath Spa University"
"Do we enjoy what we sense and perceive? A dissociation between aesthetic appreciation and basic perception of environmental objects or events.","http://researchspace.bathspa.ac.uk/14807/","Karim, A.K.M.R; Proulx, M.J; de Sousa, A.A ; Likova, L.T","June 2022","This integrative review rearticulates the notion of human aesthetics by critically appraising the conventional definitions, offerring a new, more comprehensive definition, and identifying the fundamental components associated with it. It intends to advance holistic understanding of the notion by differentiating aesthetic perception from basic perceptual recognition, and by characterizing these concepts from the perspective of information processing in both visual and nonvisual modalities. To this end, we analyze the dissociative nature of information processing in the brain, introducing a novel local-global integrative model that differentiates aesthetic processing from basic perceptual processing. This model builds on the current state of the art in visual aesthetics as well as newer propositions about nonvisual aesthetics. This model comprises two analytic channels: aesthetics-only channel and perception-to-aesthetics channel. The aesthetics-only channel primarily involves restricted local processing for quality or richness (e.g., attractiveness, beauty/prettiness, elegance, sublimeness, catchiness, hedonic value) analysis, whereas the perception-to-aesthetics channel involves global/extended local processing for basic feature analysis, followed by restricted local processing for quality or richness analysis. We contend that aesthetic processing operates independently of basic perceptual processing, but not independently of cognitive processing. We further conjecture that there might be a common faculty, labeled as aesthetic cognition faculty, in the human brain for all sensory aesthetics albeit other parts of the brain can also be activated because of basic sensory processing prior to aesthetic processing, particularly during the operation of the second channel. This generalized model can account not only for simple and pure aesthetic experiences but for partial and complex aesthetic experiences as well.","Tech","Bath Spa University"
"Down a rabbit hole: burrowing behaviour and larger home ranges are related to larger brains in leporids.","http://researchspace.bathspa.ac.uk/14964/","Todorov, O.S; Hird, C; Kraatz, B; Sherratt, E; Hill, N; de Sousa, A.A ; Blomberg, S; Weisbecker, V","September 2022","Studies on the evolution of brain size variation usually focus on large clades encompassing broad phylogenetic groups. This risks introducing ‘noise’ in the results, often obscuring effects that might be detected in less inclusive clades. Here, we focus on a sample of endocranial volumes (endocasts) of 18 species of rabbits and hares (Lagomorpha: Leporidae), which are a discrete radiation of mammals with a suitably large range of body sizes. Using 60 individuals, we test five popular hypotheses on brain size and olfactory bulb evolution in mammals. We also address the pervasive issue of missing data, using multiple phylogenetic imputations as to conserve the full sample size for all analyses. Our analyses show that home range and burrowing behaviour are the only predictors of leporid brain size variation. Litter size, which is one of the most widely reported constraints on brain size, was unexpectedly not associated with brain size. However, a constraining effect may be masked by a strong association of litter size with temperature seasonality, warranting further study. Lastly, we show that unreasonable estimations of phylogenetic signal (Pagel’s lamba) warrant additional caution when using small sample sizes, such as ours, in comparative studies.","Tech","Bath Spa University"
"Electric vehicles adoption behaviour: synthesising the technology readiness index with environmentalism values and instrumental attributes.","http://researchspace.bathspa.ac.uk/14913/","Salari, N","August 2022","Since the introduction of Electric Vehicles (EVs) into the consumer market, the most important question has been how to persuade people to adopt this product. This is a very challenging mission for the industry and governments due to the nature of the product. It is a revolutionary innovation which means that it imposes major shifts in driving behaviour. The adoption rate however is slowly growing worldwide. Previous studies have shed light on the mechanism in which consumers express willingness to purchase EVs, mainly from the perspective of instrumental attributes (the perceived functional aspects of EVs) and the environmentalism values. This paper includes some behavioural traits to previous prediction models as plausible drivers to purchase EVs: Technology Readiness Index (TRI), and Desire for Unique Consumer Products (DUCP). These traits were synthesised with the aforementioned instrumental attributes and environmentalism values to offer a broad perspective on what drives the purchase intention of EVs.  This study was conducted in the UK through intercept survey, with a sample size of 336 individuals. The results suggest that TRI, manifested through innovativeness and insecurity towards technology, is a significant driver of EV purchase intention. In addition, three instrumental factors, namely driving range, convenience, and fuel costs, were found as significant predictors. Unlike previous studies that suggest EVs should be targeted towards environmentalist consumers, this study found weaker support for this claim. DUCP was also not found to be a significant factor, contrary to previous findings. The term EV in this article refers to battery-powered electric vehicle (BEV), which are fully electric vehicles with chargeable batteries.","Tech","Bath Spa University"
"Tomboys, Annedroids and the new normal.","http://researchspace.bathspa.ac.uk/14862/","Feasey, R; Dymond, E.J; Harrison, J; Wells, H","July 2022","A myriad of children’s animations include a tomboy in their otherwise predictable character biographies, be it Mulan (Mulan 1998), Edith (Despicable Me 2010), Merida (Brave 2012), or Wyldstyle (The Lego Movie 2014) on the big screen; or Buttercup (The Powerpuff Girls 1998–2005, 2016–2019), Dora (Dora the Explorer 2000–2015) or Rainbow Dash (My Little Pony: Friendship in Magic 2010–2020) in contemporary popular programming. However, these girls tend to be singled out for their sartorial efforts, mannerisms, and interests as they negotiate traditional codes of femininity and push the boundaries of acceptable girlhood to include strength and rebellion over and above coquettishness, pastel palettes, and subversive niceness. What these animated girls, be they anthropomorphic or otherwise, have in common, is that they stand out as exceptional . . . they are the tomboy amidst an otherwise predictable backdrop of gendered clothing, traits, and mannerisms. And although it is routinely animation that can push the boundaries of appropriate sex, gender, family, and social codes, this chapter will suggest that it is children’s live-action programming that presents the most progressive take on the contemporary tomboy. Building on its animated predecessors, the live-action Amazon original, Annedroids (2014–2017) presents the tomboy as a routine, accepted, and, indeed, ordinary iteration of girlhood. Eleven-year-old Anne/Addison Holley is the central protagonist, and, based on appearance (dungarees and unkempt hair), interests (science, engineering, and making mechanical companions) and bedroom culture (robots alongside florals), she is presented as the show’s tomboy lead. Anne is a very smart girl in a junkyard world, taking a seat amidst a growing friendship group that carefully introduces the program’s young audience to different ways of performing gender, removed from judgment or hierarchy.   Annedroids presents the tomboy, not as the exception that proves the more predictable feminine rule, but as a mainstream depiction of contemporary girlhood. The characters, be they girls, boys, men, women, or robotic creations, play with science, gender, and sartorial choices. Annedroids has perhaps unsurprisingly won the Parents Choice Gold Award and received eleven daytime Emmy nominations. After all, the program presents a variety of warm and welcoming family units, gives valuable screen time to a diverse multi-generational cast, and brings STEM subjects into popular children’s entertainment. Such diversity provides the backdrop to the show’s mainstream tomboy. The Annedroids tomboy is rarely singled out or asked to justify her gendered self, and as such, the program can be seen to be presenting its whip-smart and tech-savvy tomboy as just another way of experiencing girlhood: as the new normal.","Tech","Bath Spa University"
"Collective writing: the continuous struggle for meaning-making.","http://researchspace.bathspa.ac.uk/15437/","Jandrić, P; Luke, T.W; Sturm, S; McLaren, P; Jackson, L; MacKenzie, A; Tesar, M; Stewart, G.T; Roberts, P; Abegglen, S; Burns, T; Sinfield, S; Hayes, S ; Jaldemark, J; Peters, M.A; Sinclair, C; Gibbons, A","July 2023","This paper is a summary of philosophy, theory, and practice arising from collective writing experiments conducted between 2016 and 2022 in the community associated with the Editors’ Collective and more than 20 scholarly journals. The main body of the paper summarises the community’s insights into the many faces of collective writing. Appendix 1 presents the workflow of the article’s development. Appendix 2 lists approximately 100 collectively written scholarly articles published between 2016 and 2022. Collective writing is a continuous struggle for meaning-making, and our research insights merely represent one milestone in this struggle. Collective writing can be designed in many different ways, and our workflow merely shows one possible design that we found useful. There are many more collectively written scholarly articles than we could gather, and our reading list merely offers sources that the co-authors could think of. While our research insights and our attempts at synthesis are inevitably incomplete, ‘Collective Writing: The Continuous Struggle for Meaning-Making’ is a tiny theoretical steppingstone and a useful overview of sources for those interested in theory and practice of collective writing.","Tech","Bath Spa University"
"Engaging trainee teachers with neuroscience and cognitive psychology.","http://researchspace.bathspa.ac.uk/14894/","McMahon, K","August 2022","Initial teacher education (ITE) needs to respond to the huge increase in research in neuroscience that informs our understanding of learning. Educational applications of cognitive psychology, in particular from the field of memory, are strongly evident in government policy documents in England, but as yet the wider contribution of educational neuroscience is not explicit. ITE needs to open trainee teachers’ thinking to these perspectives and what can be learned from them, but also needs to examine them critically and in relation to other forms of educational knowledge and aims. This article explains how one university is taking an interdisciplinary approach to this challenge to develop their ITE curriculum.","Tech","Bath Spa University"
"Knowledge priorities on climate change and water in the Upper Indus Basin: a horizon scanning exercise to identify the top 100 research questions in social and natural sciences.","http://researchspace.bathspa.ac.uk/14715/","Orr, A","April 2022","River systems originating from the Upper Indus Basin (UIB) are dominated by runoff from snow and glacier melt and summer monsoonal rainfall. These water resources are highly stressed as huge populations of people living in this region depend on them, including for agriculture, domestic use, and energy production. Projections suggest that the UIB region will be affected by considerable (yet poorly quantified) changes to the seasonality and composition of runoff in the future, which are likely to have considerable impacts on these supplies. Given how directly and indirectly communities and ecosystems are dependent on these resources and the growing pressure on them due to ever-increasing demands, the impacts of climate change pose considerable adaptation challenges. The strong linkages between hydroclimate, cryosphere, water resources, and human activities within the UIB suggest that a multi- and inter-disciplinary research approach integrating the social and natural/environmental sciences is critical for successful adaptation to ongoing and future hydrological and climate change. Here we use a horizon scanning technique to identify the Top 100 questions related to the most pressing knowledge gaps and research priorities in social and natural sciences on climate change and water in the UIB. These questions are on the margins of current thinking and investigation and are clustered into 14 themes, covering three overarching topics of ‘governance, policy, and sustainable solutions’, ‘socioeconomic processes and livelihoods’, and ‘integrated Earth System processes’. Raising awareness of these cutting-edge knowledge gaps and opportunities will hopefully encourage researchers, funding bodies, practitioners, and policy makers to address them.","Tech","Bath Spa University"
"Applying insights on categorisation, communication, and dynamic decision-making: a case study of a ‘simple’ maritime military decision.","http://researchspace.bathspa.ac.uk/15008/","Edmunds, C.E.R ; Harris, A.J.L; Osman, M","October 2022","A complete understanding of decision-making in military domains requires gathering insights from several fields of study. To make the task tractable, here we consider a specific example of short-term tactical decisions under uncertainty made by the military at sea. Through this lens, we sketch out relevant literature from three psychological tasks each underpinned by decision-making processes: categorisation, communication and choice. From the literature, we note two general cognitive tendencies that emerge across all three stages: the effect of cognitive load and individual differences. Drawing on these tendencies, we recommend strategies, tools and future research that could improve performance in military domains – but, by extension, would also generalise to other high-stakes contexts. In so doing, we show the extent to which domain general properties of high order cognition are sufficient in explaining behaviours in domain specific contexts.","Tech","Bath Spa University"
"Is the blue wall of silence a fallacy in cases of police sexual misconduct?","http://researchspace.bathspa.ac.uk/15647/","Sweeting, F; Cole, T; Hills, P.J","August 2023","Police sexual misconduct encompasses a range of behaviours: from sexually inappropriate language directed towards colleagues or members of the public to engaging in sexual relationships with vulnerable members of the public. All types of police misconduct are thought to be under-reported, in part because of the ‘blue wall of silence’ where police officers fail to report colleagues’ wrongdoing for reasons of loyalty and a fear of retribution. A sample of 382 English police officers were invited to assess eight fictional police sexual misconduct scenarios to ascertain whether the scenario was a breach of the Code of Ethics, the expected level of discipline and if they would report the officer. Reporting likelihood was increased when officers perceived the scenario to be a breach of the Code of Ethics and worthy of a higher level of discipline. Female officers were more likely to report sexual misconduct than male officers, and scenarios involving direct colleagues were less likely to be reported. Non-reporting was greatest for sexual harassment between colleagues and the seriousness of this behaviour was minimised as justification for non-reporting. Use of confidential reporting was minimal with direct reporting to a line manager to be the preferred option.","Tech","Bath Spa University"
"Anime in the UK: the history, cultural context, and evolution of UK anime fandom.","http://researchspace.bathspa.ac.uk/14677/","Holmes, L.M","March 2022","Organised anime fandom in the UK is relatively young, having originated in the early ’90s following the UK’s first recorded anime screening programme at a convention (McCarthy, 2018a) and, shortly thereafter, the success of Ōtomo Katsuhiro’s Akira (1988) and the launch of Manga Video. However, while it is tempting to take this as the absolute genesis of UK anime fandom, to do so is to decontextualise both anime and anime fandom in the UK – neither occurred in isolation, nor did either spring up overnight. In this thesis I examine the history and dynamics of anime fans and fandom in the UK, but rather than beginning with this obvious starting point, I work through the pre-history of fandom, identifying the localised, “culturally odourless” (Iwabuchi, 1998) titles screened on television or in the cinema that served to catch the attention of young people who would become fans. But more than that, I seek to contextualise anime fandom – and the ways in which the medium of anime was perceived by the British press and public – in terms of Anglo-Japanese diplomacy and the ways that the British have historically responded to Japanese art and culture since the late nineteenth century. I also explore the main sites of change in anime fandom – the Video Nasties panic of the ’90s, the mass popularity of Pokémon (1997-Present), the Academy Awards success of Spirited Away (2001), and the rise of the Internet – and, inspired by Azuma Hiroki (2001), I survey current UK anime fans to identify where generational lines can be drawn, how these generations differ, and what they have in common. Finally, I suggest possibilities for extended and intersectional study of UK anime fans and speculate about what the future may hold for anime fandom… and whether anime has succeeded in truly achieving mainstream status.","Tech","Bath Spa University"
"Authentic-lite rhetoric: the curation of historical interpretations in Hearts of Iron IV.","http://researchspace.bathspa.ac.uk/14679/","Pennington, M.J","March 2022","This thesis argues that 'Hearts of Iron IV' (HoIIV) presents curated historical interpretations about the origins of the Second World War. These claims are demonstrated through the concept of authentic-lite rhetoric; public-facing historical interpretations produced by computation and text. The thesis identifies HoIIV’s National Focus Trees (NFTs), diagrams that document the progression of history, as ‘engines of causality’ which simultaneously conceive of a recognisable past and function to statistically support the player. The thesis examines how territorial expansion, economic and industrial development, and political ideology are disseminated to the player through the NFTs of the German Reich, Soviet Union, and United Kingdom. The thesis illustrates how HoIIV’s curated expressions of history present the Second World War as an inevitable conflict. Through systemic and textual abstraction, the NFTs amplify political events, but overlook cultural and social phenomena. The thesis creates a framework for exploring the NFTs through external paratexts, utilising the HOI4 Wiki online encyclopedia as a dominant source base. HOI4 Wiki openly disseminates all computational and textual information associated to the NFTs. By consulting an external object of digital game culture, the thesis examines how the history of the late-1930s is curated by the NFTs and presents an innovative approach for understanding how both game system and text reinterpret history. In this methodology, the thesis demonstrates that historical game studies scholarship can be conducted without direct access to a digital game. Ultimately, the thesis determines that HoIIV’s NFTs present a fractious epoch where totalitarian regimes are more effective in waging war than democratic states. The NFTs characterise democracies as burdened by bureaucracy, while totalitarian nations are regimes of political, military, and industrial dynamism. Through these curated expressions of history, the developer-curators portray the mid-to-late 1930s as a linear passage towards an inevitable global conflict.","Tech","Bath Spa University"
"What’s in the box? Exploring UK players’ experiences of loot boxes in games; the conceptualisation and parallels with gambling.","http://researchspace.bathspa.ac.uk/15672/","Hodge, S.E ; Vykoukal, M; McAlaney, J; Bush-Evans, R.D; Wang, R; Ali, R","August 2023","Loot boxes are a popular mechanic within many video games, but it remains unclear if some forms of loot boxes can be seen of as gambling. However, the perspectives of players are often neglected, such as whether they see them as ‘fair’ game elements and how closely they feel this aligns with gambling. In this paper, we synthesise a conceptualisation for loot boxes through players’ actual experience and explore if there are any parallels with gam- bling. Twenty-one participants who played video games took part in the research through either an interview or online survey. Thematic analysis suggested that six themes were core to exploring loot boxes: Random Chance Effects, Attitudes Towards Content, Implementa- tion, Parallels with Gambling, Game Design, and The Player. The results suggested both indirect and direct parallels with gambling from the players experiences. Implications of game design and classifying loot boxes as gambling are discussed in relation to game design and risk factors of gambling and purchasing behaviour.","Tech","Bath Spa University"
